season,raceID,num,pos,DriverID,ConstructorID,q1,q2,q3
2010,Bahrain Grand Prix,16,15,buemi,toro_rosso,1:56.189,1:56.265,
2010,Bahrain Grand Prix,23,16,kobayashi,sauber,1:56.541,1:56.270,
2010,Bahrain Grand Prix,12,17,petrov,renault,1:56.167,1:56.619,
2010,Bahrain Grand Prix,17,18,alguersuari,toro_rosso,1:57.071,,
2010,Bahrain Grand Prix,24,19,glock,virgin,1:59.728,,
2010,Bahrain Grand Prix,18,20,trulli,lotus_racing,1:59.852,,
2010,Bahrain Grand Prix,19,21,kovalainen,lotus_racing,2:00.313,,
2010,Bahrain Grand Prix,25,22,grassi,virgin,2:00.587,,
2010,Bahrain Grand Prix,21,23,bruno_senna,hrt,2:03.204,,
2010,Bahrain Grand Prix,20,24,chandhok,hrt,2:04.904,,
2010,Australian Grand Prix,5,1,vettel,red_bull,1:24.774,1:24.096,1:23.919
2010,Australian Grand Prix,6,2,webber,red_bull,1:25.286,1:24.276,1:24.035
2010,Australian Grand Prix,8,3,alonso,ferrari,1:25.082,1:24.335,1:24.111
2010,Australian Grand Prix,1,4,button,mclaren,1:24.897,1:24.531,1:24.675
2010,Australian Grand Prix,7,5,massa,ferrari,1:25.548,1:25.010,1:24.837
2010,Australian Grand Prix,4,6,rosberg,mercedes,1:24.788,1:24.788,1:24.884
2010,Australian Grand Prix,3,7,michael_schumacher,mercedes,1:25.351,1:24.871,1:24.927
2010,Australian Grand Prix,9,8,barrichello,williams,1:25.702,1:25.085,1:25.217
2010,Australian Grand Prix,11,9,kubica,renault,1:25.588,1:25.122,1:25.372
2010,Australian Grand Prix,14,10,sutil,force_india,1:25.504,1:25.046,1:26.036
2010,Australian Grand Prix,2,11,hamilton,mclaren,1:25.046,1:25.184,
2010,Australian Grand Prix,16,12,buemi,toro_rosso,1:26.061,1:25.638,
2010,Australian Grand Prix,15,13,liuzzi,force_india,1:26.170,1:25.743,
2010,Australian Grand Prix,22,14,rosa,sauber,1:26.089,1:25.747,
2010,Australian Grand Prix,10,15,hulkenberg,williams,1:25.866,1:25.748,
2010,Australian Grand Prix,23,16,kobayashi,sauber,1:26.251,1:25.777,
2010,Australian Grand Prix,17,17,alguersuari,toro_rosso,1:26.095,1:26.089,
2010,Australian Grand Prix,12,18,petrov,renault,1:26.471,,
2010,Australian Grand Prix,19,19,kovalainen,lotus_racing,1:28.797,,
2010,Australian Grand Prix,18,20,trulli,lotus_racing,1:29.111,,
2010,Australian Grand Prix,24,21,glock,virgin,1:29.592,,
2010,Australian Grand Prix,25,22,grassi,virgin,1:30.185,,
2010,Australian Grand Prix,21,23,bruno_senna,hrt,1:30.526,,
2010,Australian Grand Prix,20,24,chandhok,hrt,1:30.613,,
2011,Australian Grand Prix,1,1,vettel,red_bull,1:25.296,1:24.090,1:23.529
2011,Australian Grand Prix,3,2,hamilton,mclaren,1:25.384,1:24.595,1:24.307
2011,Australian Grand Prix,2,3,webber,red_bull,1:25.900,1:24.658,1:24.395
