year,raceId,driverId,stop,lap,time,duration,round
2019,Azerbaijan Grand Prix,hulkenberg,2,34,17:16:30,20.870,4
2019,Azerbaijan Grand Prix,grosjean,2,34,17:16:33,20.906,4
2019,Azerbaijan Grand Prix,russell,2,38,17:24:45,20.751,4
2019,Azerbaijan Grand Prix,norris,2,39,17:25:02,22.080,4
2019,Azerbaijan Grand Prix,kevin_magnussen,1,39,17:26:07,20.859,4
2019,Azerbaijan Grand Prix,kubica,1,42,17:33:14,20.703,4
2019,Azerbaijan Grand Prix,leclerc,1,47,17:39:16,19.857,4
2019,Spanish Grand Prix,giovinazzi,1,6,15:21:55,22.381,5
2019,Spanish Grand Prix,vettel,1,19,15:39:39,23.746,5
2019,Spanish Grand Prix,max_verstappen,1,20,15:40:52,22.417,5
2019,Spanish Grand Prix,kvyat,1,21,15:42:48,22.049,5
2019,Spanish Grand Prix,gasly,1,22,15:43:55,22.563,5
2019,Spanish Grand Prix,stroll,1,22,15:44:26,23.321,5
2019,Spanish Grand Prix,kevin_magnussen,1,23,15:45:34,22.025,5
2019,Spanish Grand Prix,ricciardo,1,24,15:47:07,22.379,5
2019,Spanish Grand Prix,sainz,1,24,15:47:10,21.468,5
2019,Spanish Grand Prix,perez,1,24,15:47:11,22.781,5
2019,Spanish Grand Prix,leclerc,1,25,15:47:53,23.646,5
2019,Spanish Grand Prix,albon,1,25,15:48:27,23.591,5
2019,Spanish Grand Prix,bottas,1,26,15:49:04,22.034,5
2019,Spanish Grand Prix,grosjean,1,26,15:49:40,22.379,5
2019,Spanish Grand Prix,norris,1,26,15:50:07,21.579,5
2019,Spanish Grand Prix,hamilton,1,27,15:50:16,22.265,5
2019,Spanish Grand Prix,raikkonen,1,28,15:53:02,22.342,5
2019,Spanish Grand Prix,kubica,2,31,15:58:16,21.954,5
2019,Spanish Grand Prix,russell,2,32,15:59:33,22.442,5
2019,Spanish Grand Prix,hulkenberg,1,35,16:02:40,22.193,5
2019,Spanish Grand Prix,vettel,1,40,16:08:48,21.643,5
2019,Spanish Grand Prix,giovinazzi,1,41,16:12:09,23.507,5
2019,Spanish Grand Prix,max_verstappen,1,43,16:12:43,22.540,5
2019,Spanish Grand Prix,bottas,1,45,16:15:21,22.018,5
2019,Spanish Grand Prix,kvyat,1,45,16:16:25,33.821,5
2019,Spanish Grand Prix,kevin_magnussen,2,45,16:16:29,22.992,5
2019,Spanish Grand Prix,albon,2,45,16:16:34,37.345,5
2019,Spanish Grand Prix,hamilton,3,46,16:16:43,22.511,5
2019,Spanish Grand Prix,ricciardo,3,45,16:16:58,22.702,5
2019,Spanish Grand Prix,perez,2,45,16:17:06,22.896,5
2019,Monaco Grand Prix,hulkenberg,2,9,15:24:59,25.532,6
2019,Monaco Grand Prix,leclerc,1,9,15:25:11,25.964,6
2019,Monaco Grand Prix,russell,1,10,15:26:35,26.165,6
2019,Monaco Grand Prix,hamilton,1,11,15:27:03,24.266,6
2019,Monaco Grand Prix,bottas,1,11,15:27:11,25.030,6
2019,Monaco Grand Prix,max_verstappen,1,11,15:27:12,24.011,6
2019,Monaco Grand Prix,vettel,1,11,15:27:12,24.483,6
2019,Monaco Grand Prix,ricciardo,1,11,15:27:55,24.269,6
2019,Monaco Grand Prix,kevin_magnussen,1,11,15:27:55,25.419,6
2019,Monaco Grand Prix,perez,1,11,15:28:09,28.463,6
2019,Monaco Grand Prix,bottas,1,12,15:29:18,24.776,6
2019,Monaco Grand Prix,leclerc,1,16,15:36:31,25.705,6
2019,Monaco Grand Prix,kubica,1,21,15:43:09,23.946,6
2019,Monaco Grand Prix,gasly,1,27,15:50:18,24.161,6
2019,Monaco Grand Prix,sainz,1,30,15:54:15,23.795,6
2019,Monaco Grand Prix,kvyat,1,32,15:56:48,24.023,6
2019,Monaco Grand Prix,stroll,1,39,16:06:35,24.591,6
2019,Monaco Grand Prix,albon,1,40,16:07:15,25.062,6
2019,Monaco Grand Prix,giovinazzi,1,44,16:13:29,35.651,6
2019,Monaco Grand Prix,raikkonen,1,46,16:15:59,26.299,6
2019,Monaco Grand Prix,norris,1,47,16:16:57,25.026,6
2019,Monaco Grand Prix,grosjean,1,50,16:20:12,24.219,6
2019,Monaco Grand Prix,gasly,1,62,16:35:42,23.858,6
2019,Canadian Grand Prix,albon,1,1,14:14:33,37.950,7
2019,Canadian Grand Prix,sainz,1,3,14:17:05,24.727,7
2019,Canadian Grand Prix,raikkonen,1,6,14:21:09,25.342,7
2019,Canadian Grand Prix,gasly,1,7,14:22:11,23.485,7
2019,Canadian Grand Prix,ricciardo,1,8,14:23:27,23.927,7
2019,Canadian Grand Prix,kubica,1,8,14:24:00,25.210,7
2019,Canadian Grand Prix,russell,2,9,14:25:14,23.686,7
2019,Canadian Grand Prix,perez,2,11,14:27:40,24.076,7
2019,Canadian Grand Prix,kvyat,1,12,14:28:56,23.825,7
2019,Canadian Grand Prix,hulkenberg,1,16,14:33:51,24.030,7
2019,Canadian Grand Prix,vettel,1,26,14:46:21,23.782,7
2019,Canadian Grand Prix,hamilton,1,28,14:48:57,23.662,7
2019,Canadian Grand Prix,bottas,1,30,14:51:51,23.994,7
2019,Canadian Grand Prix,leclerc,1,33,14:55:25,23.732,7
2019,Canadian Grand Prix,giovinazzi,1,33,14:56:30,23.884,7
2019,Canadian Grand Prix,grosjean,1,34,14:57:56,24.071,7
2019,Canadian Grand Prix,kubica,2,38,15:04:19,23.119,7
2019,Canadian Grand Prix,kevin_magnussen,2,39,15:04:54,24.381,7
2019,Canadian Grand Prix,stroll,2,45,15:11:32,23.727,7
2019,Canadian Grand Prix,max_verstappen,2,48,15:14:55,23.426,7
2019,Canadian Grand Prix,raikkonen,2,58,15:28:58,24.666,7
2019,Canadian Grand Prix,bottas,2,67,15:38:52,23.456,7
2019,French Grand Prix,giovinazzi,2,7,15:25:01,30.842,8
2019,French Grand Prix,ricciardo,2,16,15:39:36,31.031,8
2019,French Grand Prix,kevin_magnussen,2,16,15:39:52,30.832,8
2019,French Grand Prix,gasly,2,17,15:41:13,30.228,8
2019,French Grand Prix,norris,2,18,15:42:44,30.576,8
2019,French Grand Prix,perez,2,18,15:42:54,37.286,8
2019,French Grand Prix,sainz,2,19,15:44:20,29.920,8
2019,French Grand Prix,max_verstappen,2,20,15:45:33,30.118,8
2019,French Grand Prix,leclerc,2,21,15:47:03,30.203,8
2019,French Grand Prix,bottas,2,23,15:50:09,30.412,8
2019,French Grand Prix,hamilton,2,24,15:51:35,30.186,8
2019,French Grand Prix,kubica,2,24,15:53:31,29.792,8
2019,French Grand Prix,vettel,2,25,15:53:36,30.044,8
2019,French Grand Prix,albon,2,25,15:54:23,30.279,8
2019,French Grand Prix,russell,2,25,15:55:03,31.950,8
2019,French Grand Prix,raikkonen,2,31,16:03:51,29.975,8
2019,French Grand Prix,grosjean,1,31,16:04:18,30.837,8
2019,French Grand Prix,kvyat,1,32,16:05:49,30.233,8
2019,French Grand Prix,russell,1,33,16:08:33,37.494,8
2019,French Grand Prix,hulkenberg,1,34,16:08:41,30.884,8
2019,French Grand Prix,giovinazzi,1,34,16:09:23,31.697,8
2019,French Grand Prix,stroll,1,39,16:16:51,30.849,8
2019,French Grand Prix,vettel,1,51,16:35:13,30.468,8
2019,Austrian Grand Prix,kevin_magnussen,1,11,15:26:15,23.243,9
2019,Austrian Grand Prix,kevin_magnussen,1,13,15:29:01,16.224,9
2019,Austrian Grand Prix,kubica,1,19,15:36:00,21.525,9
2019,Austrian Grand Prix,bottas,1,21,15:37:18,22.552,9
2019,Austrian Grand Prix,vettel,1,21,15:37:22,25.236,9
2019,Austrian Grand Prix,leclerc,1,22,15:38:23,21.878,9
2019,Austrian Grand Prix,raikkonen,1,23,15:40:05,21.709,9
2019,Austrian Grand Prix,giovinazzi,1,24,15:41:20,21.672,9
2019,Austrian Grand Prix,norris,1,25,15:42:23,21.547,9
2019,Austrian Grand Prix,gasly,1,25,15:42:27,22.239,9
2019,Austrian Grand Prix,stroll,1,25,15:42:36,21.982,9
2019,Austrian Grand Prix,hulkenberg,1,26,15:43:43,21.985,9
2019,Austrian Grand Prix,russell,1,27,15:45:22,22.772,9
2019,Austrian Grand Prix,perez,1,28,15:46:02,22.330,9
2019,Austrian Grand Prix,hamilton,1,30,15:47:46,30.067,9
2019,Austrian Grand Prix,max_verstappen,1,31,15:49:00,21.110,9
2019,Austrian Grand Prix,kvyat,1,32,15:51:13,25.091,9
2019,Austrian Grand Prix,grosjean,1,34,15:53:32,22.265,9
2019,Austrian Grand Prix,albon,1,35,15:54:33,21.225,9
2019,Austrian Grand Prix,sainz,1,41,16:01:19,21.266,9
2019,Austrian Grand Prix,ricciardo,1,46,16:07:18,22.305,9
2019,Austrian Grand Prix,vettel,1,50,16:11:04,22.251,9
2019,Austrian Grand Prix,kevin_magnussen,1,62,16:27:00,22.309,9
2019,British Grand Prix,grosjean,1,1,14:15:12,33.562,10
2019,British Grand Prix,kevin_magnussen,1,1,14:15:41,32.767,10
2019,British Grand Prix,gasly,1,12,14:31:30,27.905,10
2019,British Grand Prix,ricciardo,1,12,14:31:41,28.416,10
2019,British Grand Prix,kvyat,1,12,14:31:52,29.377,10
2019,British Grand Prix,leclerc,1,13,14:32:59,28.558,10
2019,British Grand Prix,max_verstappen,2,13,14:33:00,27.827,10
2019,British Grand Prix,norris,2,13,14:33:12,28.275,10
2019,British Grand Prix,albon,2,13,14:33:18,28.954,10
2019,British Grand Prix,hulkenberg,2,13,14:33:19,28.926,10
2019,British Grand Prix,stroll,2,13,14:33:24,30.400,10
2019,British Grand Prix,bottas,2,16,14:37:23,28.493,10
2019,British Grand Prix,raikkonen,2,17,14:39:34,28.364,10
2019,British Grand Prix,perez,2,18,14:41:03,30.264,10
2019,British Grand Prix,hamilton,2,20,14:43:34,28.905,10
2019,British Grand Prix,vettel,2,20,14:43:56,28.021,10
2019,British Grand Prix,max_verstappen,2,20,14:44:20,27.950,10
2019,British Grand Prix,sainz,2,20,14:44:26,27.980,10
2019,British Grand Prix,ricciardo,2,20,14:44:42,28.381,10
2019,British Grand Prix,kubica,2,20,14:45:15,28.694,10
2019,British Grand Prix,leclerc,2,21,14:46:29,28.348,10
2019,British Grand Prix,kvyat,2,21,14:47:13,28.811,10
2019,British Grand Prix,russell,2,21,14:47:16,30.245,10
2019,British Grand Prix,perez,2,24,14:52:57,38.032,10
2019,British Grand Prix,norris,2,35,15:09:29,27.919,10
2019,British Grand Prix,vettel,2,38,15:14:24,38.468,10
2019,British Grand Prix,stroll,2,39,15:15:42,29.074,10
2019,British Grand Prix,bottas,2,45,15:23:52,28.177,10
2019,British Grand Prix,perez,2,46,15:26:57,28.747,10
2019,German Grand Prix,vettel,2,2,15:23:38,20.094,11
2019,German Grand Prix,albon,1,2,15:23:41,20.576,11
2019,German Grand Prix,hamilton,1,3,15:25:13,20.203,11
2019,German Grand Prix,bottas,1,3,15:25:19,22.243,11
2019,German Grand Prix,max_verstappen,1,3,15:25:20,22.358,11
2019,German Grand Prix,raikkonen,1,3,15:25:22,27.256,11
2019,German Grand Prix,hulkenberg,1,3,15:25:24,22.132,11
2019,German Grand Prix,leclerc,1,3,15:25:25,20.361,11
2019,German Grand Prix,grosjean,1,3,15:25:31,27.232,11
2019,German Grand Prix,gasly,1,3,15:25:33,29.667,11
2019,German Grand Prix,sainz,1,3,15:25:34,23.363,11
2019,German Grand Prix,giovinazzi,1,3,15:25:37,22.509,11
2019,German Grand Prix,ricciardo,1,3,15:25:39,21.224,11
2019,German Grand Prix,kvyat,1,3,15:25:41,23.090,11
2019,German Grand Prix,norris,1,6,15:31:10,21.402,11
2019,German Grand Prix,stroll,1,7,15:32:46,22.696,11
2019,German Grand Prix,russell,1,7,15:32:56,20.718,11
2019,German Grand Prix,kubica,1,7,15:33:00,23.801,11
2019,German Grand Prix,kevin_magnussen,1,8,15:34:19,21.106,11
2019,German Grand Prix,leclerc,1,15,15:44:43,22.102,11
2019,German Grand Prix,hulkenberg,1,15,15:44:55,20.118,11
2019,German Grand Prix,kevin_magnussen,1,21,15:55:12,21.179,11
2019,German Grand Prix,vettel,1,23,15:57:40,20.768,11
2019,German Grand Prix,kubica,1,23,15:59:08,20.436,11
2019,German Grand Prix,max_verstappen,1,25,16:00:07,19.640,11
2019,German Grand Prix,russell,1,24,16:00:34,19.287,11
2019,German Grand Prix,kvyat,1,25,16:01:14,21.488,11
2019,German Grand Prix,norris,1,25,16:01:15,20.242,11
2019,German Grand Prix,stroll,1,25,16:01:22,21.260,11
2019,German Grand Prix,bottas,1,26,16:01:40,20.498,11
2019,Hungarian Grand Prix,bottas,1,5,15:19:58,33.328,12
2019,Hungarian Grand Prix,giovinazzi,1,15,15:34:25,23.218,12
2019,Hungarian Grand Prix,russell,1,16,15:35:47,21.333,12
2019,Hungarian Grand Prix,stroll,1,16,15:35:49,22.085,12
2019,Hungarian Grand Prix,perez,1,18,15:38:23,21.901,12
2019,Hungarian Grand Prix,kubica,1,18,15:38:44,21.754,12
2019,Hungarian Grand Prix,grosjean,1,19,15:39:45,22.035,12
2019,Hungarian Grand Prix,kvyat,1,21,15:42:35,23.002,12
2019,Hungarian Grand Prix,max_verstappen,1,25,15:46:59,21.705,12
2019,Hungarian Grand Prix,leclerc,2,27,15:50:09,21.575,12
2019,Hungarian Grand Prix,norris,2,28,15:52:00,26.066,12
2019,Hungarian Grand Prix,gasly,2,28,15:52:02,22.104,12
2019,Hungarian Grand Prix,albon,2,28,15:52:18,23.676,12
2019,Hungarian Grand Prix,sainz,2,29,15:53:20,21.832,12
2019,Hungarian Grand Prix,raikkonen,2,29,15:53:23,22.205,12
2019,Hungarian Grand Prix,hamilton,2,31,15:55:15,22.880,12
2019,Hungarian Grand Prix,hulkenberg,2,36,16:03:27,21.734,12
2019,Hungarian Grand Prix,kevin_magnussen,2,38,16:06:21,21.618,12
2019,Hungarian Grand Prix,vettel,2,39,16:06:53,24.819,12
2019,Hungarian Grand Prix,bottas,2,46,16:17:11,21.744,12
2019,Hungarian Grand Prix,ricciardo,2,46,16:17:28,22.498,12
2019,Hungarian Grand Prix,hamilton,2,48,16:18:24,21.390,12
2019,Hungarian Grand Prix,stroll,2,50,16:23:45,21.563,12
2019,Hungarian Grand Prix,max_verstappen,2,67,16:43:52,21.164,12
2019,Belgian Grand Prix,ricciardo,2,1,15:16:08,27.620,13
2019,Belgian Grand Prix,raikkonen,2,1,15:16:10,39.046,13
2019,Belgian Grand Prix,sainz,2,1,15:16:37,59.291,13
2019,Belgian Grand Prix,raikkonen,2,2,15:19:12,25.005,13
2019,Belgian Grand Prix,hulkenberg,2,11,15:37:54,23.475,13
2019,Belgian Grand Prix,gasly,2,13,15:41:31,22.772,13
2019,Belgian Grand Prix,stroll,2,14,15:43:25,22.774,13
2019,Belgian Grand Prix,vettel,1,15,15:44:47,22.863,13
2019,Belgian Grand Prix,perez,1,15,15:45:09,23.133,13
2019,Belgian Grand Prix,grosjean,1,16,15:46:59,22.912,13
2019,Belgian Grand Prix,norris,1,19,15:52:24,23.182,13
2019,Belgian Grand Prix,leclerc,1,21,15:55:38,22.449,13
2019,Belgian Grand Prix,hamilton,1,22,15:57:31,23.497,13
2019,Belgian Grand Prix,bottas,1,23,15:59:25,22.579,13
2019,Belgian Grand Prix,albon,1,23,16:00:08,22.506,13
2019,Belgian Grand Prix,kvyat,1,24,16:01:55,22.834,13
2019,Belgian Grand Prix,kevin_magnussen,1,25,16:04:08,22.584,13
2019,Belgian Grand Prix,giovinazzi,1,29,16:11:12,23.044,13
2019,Belgian Grand Prix,stroll,1,30,16:13:12,25.250,13
2019,Belgian Grand Prix,russell,1,30,16:13:41,22.442,13
2019,Belgian Grand Prix,hulkenberg,1,31,16:15:01,23.000,13
2019,Belgian Grand Prix,raikkonen,1,31,16:15:33,26.891,13
2019,Belgian Grand Prix,kubica,1,31,16:15:35,24.247,13
2019,Belgian Grand Prix,vettel,1,33,16:17:35,22.786,13
2019,Italian Grand Prix,max_verstappen,1,1,15:14:58,31.211,14
2019,Italian Grand Prix,vettel,1,6,15:22:18,32.443,14
2019,Italian Grand Prix,grosjean,1,7,15:23:54,26.481,14
2019,Italian Grand Prix,vettel,1,12,15:31:23,31.851,14
2019,Italian Grand Prix,stroll,1,15,15:35:16,18.838,14
2019,Italian Grand Prix,hamilton,1,19,15:40:19,23.912,14
2019,Italian Grand Prix,raikkonen,1,19,15:41:10,32.393,14
2019,Italian Grand Prix,leclerc,1,20,15:41:42,23.833,14
2019,Italian Grand Prix,kevin_magnussen,1,20,15:42:25,24.400,14
2019,Italian Grand Prix,giovinazzi,1,21,15:43:42,25.698,14
2019,Italian Grand Prix,stroll,1,22,15:45:38,24.419,14
2019,Italian Grand Prix,norris,2,23,15:46:48,24.311,14
2019,Italian Grand Prix,russell,2,23,15:47:03,24.198,14
2019,Italian Grand Prix,albon,1,26,15:50:47,29.830,14
2019,Italian Grand Prix,bottas,1,27,15:51:41,23.700,14
2019,Italian Grand Prix,raikkonen,1,26,15:51:50,24.568,14
2019,Italian Grand Prix,sainz,1,27,15:52:12,27.010,14
2019,Italian Grand Prix,max_verstappen,1,27,15:52:30,24.303,14
2019,Italian Grand Prix,kvyat,1,28,15:53:53,24.479,14
2019,Italian Grand Prix,perez,1,28,15:54:06,25.340,14
2019,Italian Grand Prix,gasly,1,28,15:54:11,24.363,14
2019,Italian Grand Prix,hulkenberg,1,29,15:55:13,24.092,14
2019,Italian Grand Prix,kubica,1,29,15:56:17,31.842,14
2019,Italian Grand Prix,ricciardo,1,30,15:56:33,24.320,14
2019,Italian Grand Prix,grosjean,1,29,15:56:36,25.121,14
2019,Italian Grand Prix,kevin_magnussen,2,34,16:03:34,24.978,14
2019,Italian Grand Prix,vettel,2,41,16:13:46,24.376,14
2019,Italian Grand Prix,kubica,2,44,16:18:54,23.860,14
2019,Italian Grand Prix,hamilton,2,49,16:23:22,23.731,14
2019,Singapore Grand Prix,hulkenberg,2,1,20:15:37,29.563,15
2019,Singapore Grand Prix,russell,2,1,20:15:56,38.752,15
2019,Singapore Grand Prix,kvyat,2,12,20:35:59,28.799,15
2019,Singapore Grand Prix,perez,2,13,20:37:45,29.082,15
2019,Singapore Grand Prix,raikkonen,2,15,20:41:17,29.992,15
2019,Singapore Grand Prix,kevin_magnussen,2,18,20:46:43,29.403,15
2019,Singapore Grand Prix,vettel,2,19,20:48:19,29.384,15
2019,Singapore Grand Prix,max_verstappen,2,19,20:48:22,28.846,15
2019,Singapore Grand Prix,leclerc,2,20,20:50:05,29.168,15
2019,Singapore Grand Prix,albon,2,20,20:50:14,28.606,15
2019,Singapore Grand Prix,norris,2,20,20:50:16,30.397,15
2019,Singapore Grand Prix,kubica,2,21,20:52:58,29.033,15
2019,Singapore Grand Prix,bottas,2,22,20:53:46,29.234,15
2019,Singapore Grand Prix,grosjean,2,23,20:56:19,29.456,15
2019,Singapore Grand Prix,hamilton,1,26,21:00:55,28.930,15
2019,Singapore Grand Prix,stroll,1,31,21:10:22,29.482,15
2019,Singapore Grand Prix,gasly,1,32,21:12:09,32.482,15
2019,Singapore Grand Prix,giovinazzi,1,34,21:16:02,29.070,15
2019,Singapore Grand Prix,ricciardo,1,34,21:16:25,30.756,15
2019,Singapore Grand Prix,grosjean,1,35,21:18:29,43.576,15
2019,Singapore Grand Prix,hulkenberg,1,36,21:19:55,29.152,15
2019,Singapore Grand Prix,kvyat,1,36,21:20:05,34.711,15
2019,Singapore Grand Prix,sainz,1,35,21:20:33,30.623,15
2019,Singapore Grand Prix,giovinazzi,1,36,21:20:38,28.960,15
2019,Singapore Grand Prix,stroll,1,41,21:32:33,39.188,15
2019,Singapore Grand Prix,kubica,1,44,21:38:24,30.321,15
2019,Singapore Grand Prix,stroll,1,44,21:39:08,29.460,15
2019,Singapore Grand Prix,kevin_magnussen,1,56,22:04:12,30.916,15
2019,Russian Grand Prix,kubica,1,1,14:15:50,30.587,16
2019,Russian Grand Prix,ricciardo,1,1,14:16:36,36.031,16
2019,Russian Grand Prix,giovinazzi,1,2,14:18:23,38.193,16
2019,Russian Grand Prix,kubica,1,2,14:18:29,30.177,16
2019,Russian Grand Prix,raikkonen,2,9,14:31:21,25.038,16
2019,Russian Grand Prix,hulkenberg,2,16,14:43:01,34.264,16
2019,Russian Grand Prix,norris,1,20,14:49:42,29.290,16
2019,Russian Grand Prix,sainz,1,21,14:51:18,30.103,16
2019,Russian Grand Prix,leclerc,1,22,14:52:17,29.548,16
2019,Russian Grand Prix,perez,1,23,14:54:44,30.271,16
2019,Russian Grand Prix,vettel,1,26,14:58:48,29.860,16
2019,Russian Grand Prix,gasly,1,26,15:00:10,29.935,16
2019,Russian Grand Prix,kevin_magnussen,1,27,15:01:41,30.509,16
2019,Russian Grand Prix,stroll,1,27,15:01:45,30.168,16
2019,Russian Grand Prix,kvyat,1,27,15:01:53,30.753,16
2019,Russian Grand Prix,russell,1,27,15:02:17,29.857,16
2019,Russian Grand Prix,giovinazzi,1,27,15:02:19,30.227,16
2019,Russian Grand Prix,raikkonen,1,27,15:02:26,36.512,16
2019,Russian Grand Prix,hamilton,1,28,15:02:28,29.751,16
2019,Russian Grand Prix,bottas,1,28,15:02:47,29.436,16
2019,Russian Grand Prix,max_verstappen,1,28,15:03:24,29.978,16
2019,Russian Grand Prix,albon,1,29,15:06:07,29.854,16
2019,Russian Grand Prix,hulkenberg,1,29,15:06:25,29.786,16
2019,Russian Grand Prix,kvyat,1,29,15:06:31,29.571,16
2019,Russian Grand Prix,leclerc,1,30,15:07:30,29.401,16
2019,Japanese Grand Prix,leclerc,1,3,14:18:21,30.502,17
2019,Japanese Grand Prix,norris,2,4,14:20:04,25.347,17
2019,Japanese Grand Prix,albon,2,15,14:37:38,23.354,17
2019,Japanese Grand Prix,raikkonen,2,15,14:38:06,24.468,17
2019,Japanese Grand Prix,vettel,2,16,14:38:55,24.032,17
2019,Japanese Grand Prix,grosjean,2,16,14:39:43,23.478,17
2019,Japanese Grand Prix,bottas,2,17,14:40:21,23.000,17
2019,Japanese Grand Prix,kevin_magnussen,2,17,14:41:19,24.156,17
2019,Japanese Grand Prix,gasly,2,18,14:42:36,23.180,17
2019,Japanese Grand Prix,stroll,3,18,14:42:37,23.292,17
2019,Japanese Grand Prix,giovinazzi,3,18,14:42:53,23.351,17
2019,Japanese Grand Prix,hulkenberg,2,19,14:44:14,24.132,17
2019,Japanese Grand Prix,perez,2,19,14:44:18,22.880,17
2019,Japanese Grand Prix,hamilton,2,21,14:46:51,23.582,17
2019,Japanese Grand Prix,kubica,2,22,14:50:09,26.734,17
2019,Japanese Grand Prix,leclerc,2,25,14:54:00,23.580,17
2019,Japanese Grand Prix,norris,2,25,14:54:15,23.949,17
2019,Japanese Grand Prix,russell,2,25,14:54:38,23.792,17
2019,Japanese Grand Prix,sainz,2,26,14:55:21,23.476,17
2019,Japanese Grand Prix,kvyat,2,27,14:57:31,23.293,17
2019,Japanese Grand Prix,ricciardo,2,29,15:00:26,23.292,17
2019,Japanese Grand Prix,vettel,1,31,15:02:42,23.213,17
2019,Japanese Grand Prix,albon,1,34,15:07:55,23.301,17
2019,Japanese Grand Prix,kubica,1,33,15:08:46,22.970,17
2019,Japanese Grand Prix,bottas,1,36,15:10:17,23.157,17
2019,Japanese Grand Prix,raikkonen,1,36,15:12:16,23.164,17
2019,Japanese Grand Prix,perez,1,41,15:19:44,23.301,17
2019,Japanese Grand Prix,hamilton,1,42,15:19:47,23.591,17
2019,Japanese Grand Prix,leclerc,1,46,15:27:14,23.280,17
2019,Japanese Grand Prix,kevin_magnussen,1,47,15:30:01,23.973,17
2019,Mexican Grand Prix,max_verstappen,1,5,13:21:07,24.493,18
2019,Mexican Grand Prix,gasly,1,9,13:26:22,22.689,18
2019,Mexican Grand Prix,kvyat,1,10,13:27:43,22.490,18
2019,Mexican Grand Prix,albon,1,14,13:32:50,22.192,18
2019,Mexican Grand Prix,leclerc,1,15,13:34:07,22.002,18
2019,Mexican Grand Prix,sainz,1,15,13:34:37,22.241,18
2019,Mexican Grand Prix,raikkonen,1,15,13:34:45,22.754,18
2019,Mexican Grand Prix,hulkenberg,1,18,13:38:48,22.484,18
2019,Mexican Grand Prix,perez,1,20,13:41:30,22.357,18
2019,Mexican Grand Prix,giovinazzi,1,21,13:43:03,43.411,18
2019,Mexican Grand Prix,kubica,1,21,13:43:30,24.606,18
2019,Mexican Grand Prix,russell,1,22,13:44:55,22.887,18
2019,Mexican Grand Prix,hamilton,1,23,13:45:01,22.269,18
2019,Mexican Grand Prix,kevin_magnussen,1,28,13:53:14,23.084,18
2019,Mexican Grand Prix,sainz,1,35,14:02:44,22.179,18
2019,Mexican Grand Prix,bottas,1,36,14:02:45,22.179,18
2019,Mexican Grand Prix,vettel,1,37,14:04:03,21.862,18
2019,Mexican Grand Prix,stroll,1,37,14:04:58,22.745,18
2019,Mexican Grand Prix,grosjean,1,37,14:06:08,24.128,18
2019,Mexican Grand Prix,leclerc,1,43,14:12:15,25.786,18
2019,Mexican Grand Prix,albon,1,44,14:13:47,22.003,18
2019,Mexican Grand Prix,kvyat,1,44,14:14:40,22.033,18
2019,Mexican Grand Prix,gasly,1,49,14:21:41,22.618,18
2019,Mexican Grand Prix,ricciardo,2,50,14:22:29,22.345,18
2019,Mexican Grand Prix,raikkonen,2,52,14:26:04,22.963,18
2019,Mexican Grand Prix,kubica,1,60,14:38:15,22.570,18
2019,United States Grand Prix,albon,1,1,13:15:12,34.100,19
2019,United States Grand Prix,stroll,1,9,13:29:09,24.567,19
2019,United States Grand Prix,kubica,1,11,13:32:54,24.164,19
2019,United States Grand Prix,max_verstappen,1,13,13:35:21,23.716,19
2019,United States Grand Prix,bottas,1,14,13:36:58,24.151,19
2019,United States Grand Prix,giovinazzi,1,17,13:43:05,25.230,19
2019,United States Grand Prix,sainz,1,18,13:44:27,24.784,19
2019,United States Grand Prix,raikkonen,2,18,13:44:29,24.544,19
2019,United States Grand Prix,kevin_magnussen,2,18,13:44:43,24.929,19
2019,United States Grand Prix,norris,2,19,13:46:03,24.678,19
2019,United States Grand Prix,gasly,2,19,13:46:08,24.195,19
2019,United States Grand Prix,leclerc,1,20,13:47:33,29.157,19
2019,United States Grand Prix,albon,1,20,13:48:02,23.213,19
2019,United States Grand Prix,ricciardo,1,21,13:49:25,23.751,19
2019,United States Grand Prix,kvyat,1,21,13:49:45,27.115,19
2019,United States Grand Prix,russell,1,23,13:53:46,23.702,19
2019,United States Grand Prix,hamilton,1,24,13:53:57,23.943,19
2019,United States Grand Prix,perez,2,24,13:54:54,24.207,19
2019,United States Grand Prix,grosjean,2,24,13:55:19,24.583,19
2019,United States Grand Prix,hulkenberg,2,27,14:00:05,24.245,19
2019,United States Grand Prix,stroll,2,29,14:03:38,25.195,19
2019,United States Grand Prix,max_verstappen,1,34,14:10:45,23.444,19
2019,United States Grand Prix,bottas,1,35,14:12:18,23.819,19
2019,United States Grand Prix,hulkenberg,1,39,14:20:30,23.684,19
2019,United States Grand Prix,kvyat,1,39,14:20:32,24.162,19
2019,United States Grand Prix,giovinazzi,1,39,14:20:57,24.206,19
2019,United States Grand Prix,albon,1,40,14:21:47,23.705,19
2019,United States Grand Prix,raikkonen,1,40,14:22:07,24.686,19
2019,United States Grand Prix,kevin_magnussen,1,40,14:22:38,24.731,19
2019,United States Grand Prix,leclerc,1,42,14:24:44,23.844,19
2019,Brazilian Grand Prix,ricciardo,1,8,14:23:15,30.760,20
2019,Brazilian Grand Prix,perez,1,17,14:34:32,23.079,20
2019,Brazilian Grand Prix,hamilton,1,20,14:37:36,22.882,20
2019,Brazilian Grand Prix,giovinazzi,1,20,14:38:12,23.155,20
2019,Brazilian Grand Prix,kubica,1,20,14:38:47,23.861,20
